Rank,Date,Link,Title,Labels,,,,,,
148,29/10/2009,https://www.theguardian.com/commentisfree/2009/oct/29/london-olympics-2012-legacy,Making London's Olympic legacy last | Alexander Goldberg,Positive,,,,,,
246,12/11/2009,https://www.theguardian.com/uk/davehillblog/2009/nov/12/olympic-park-legacy-company-board-members-named,Olympic Park legacy company board members named,Neutral,,,,,,
184,24/11/2009,https://www.theguardian.com/commentisfree/2009/nov/24/london-olympic-legacy,London's Olympic legacy up in the air | Dave Hill,Positive,,,,,,
268,05/01/2010,https://www.theguardian.com/uk/2010/jan/05/clive-woodward-london-2012-olympics,Sir Clive Woodward calls for party unity to boost 2012 Olympic legacy,Positive,,,,,,
249,09/03/2010,https://www.theguardian.com/uk/davehillblog/2010/mar/08/londn-2012-olympics-kate-hoey-legacy,Uncertainty about Olympic legacy continues,Neutral,,,,,,
143,10/06/2010,https://www.theguardian.com/sport/2010/jun/10/sport-national-lottery-hugh-robertson,Sport to be granted £50m extra National Lottery funding by 2012,Positive,,,,,,
253,17/06/2010,https://www.theguardian.com/uk/2010/jun/17/government-cuts-2012-olympics,Government cuts hit 2012 Olympic legacy as free swimming is axed,Negative,,,,,,
217,20/06/2010,https://www.theguardian.com/business/2010/jun/20/radioactive-waste-olympic-site,Tonnes of radioactive waste casts doubt over London's Olympic stadium legacy,Negative,,,,,,
79,29/06/2010,https://www.theguardian.com/uk/davehillblog/2010/jun/29/2010-london-olympics-park-stadium-legacy,Olympics legacy: frog pond and debt review,Negative,,,,,,
262,26/07/2010,https://www.theguardian.com/sport/2010/jul/27/london-2012-two-years-to-go-olympics2012,"Olympic legacy will not be derailed by cuts, says sports minister",Neutral,,,,,,
266,28/07/2010,https://www.theguardian.com/uk/davehillblog/2010/jul/28/london-2012-olympics-inside-housing-legacy-concerns,2012 Olympics: legacy in the balance,Neutral,,,,,,
247,07/10/2010,https://www.theguardian.com/uk/davehillblog/2010/oct/07/will-conservatvies-deliver-olympic-legacy-promises,2012 Olympics: from the people's games to the Tory games?,Neutral,,,,,,
45,14/10/2010,https://www.theguardian.com/uk/davehillblog/2010/oct/14/2012-olympics-land-debt-london-development-agency,2012 Olympics: 'unresolved' debt and legacy,Negative,,,,,,
211,23/01/2011,https://www.theguardian.com/commentisfree/2011/jan/23/observer-editorial-olympic-stadium,Olympic stadium: Don't betray the legacy of London's Games | Editorial,Negative,,,,,,
214,09/03/2011,https://www.theguardian.com/sport/2011/mar/09/ioc-olympic-funding-row-locog-boa,IOC to arbitrate Olympic funding and legacy row between Locog and BOA,Neutral,,,,,,
206,10/03/2011,https://www.theguardian.com/social-enterprise-network/2011/mar/10/london-olympic-legacy-social-enterprise,Social enterprise and the 2012 Olympic legacy for London,Positive,,,,,,
267,10/03/2011,https://www.theguardian.com/social-enterprise-network/2011/mar/10/liveq-a-genertating-olympic-legacy,Live Q&A: London 2012 – generating a lasting legacy,Positive,,,,,,
250,28/03/2011,https://www.theguardian.com/sport/2011/mar/28/jeremy-hunt-london-2012-legacy,Jeremy Hunt admits London 2012 legacy targets will be scrapped,Negative,,,,,,
154,31/03/2011,https://www.theguardian.com/sport/london-2012-olympics-blog/2011/mar/31/london-2012-olympic-legacy,What will be the legacy of the London 2012 Olympics? | Owen Gibson,Neutral,,,,,,
245,08/04/2011,https://www.theguardian.com/world/audio/2011/apr/08/focus-podcast-olympic-legacy-failing,Guardian Focus Podcast: Why is the Olympic sporting legacy off track?,Negative,,,,,,
134,19/04/2011,https://www.theguardian.com/sport/2011/apr/19/london-2012-canoe-venue-opens,London 2012 canoe venue makes waves to calm stream of negativity,Positive,,,,,,
207,05/05/2011,https://www.theguardian.com/society/davehillblog/2011/may/05/london-2012-olympics-skills-legacy-concerns,Is the Olympics skills legacy on track?,Neutral,,,,,,
225,06/05/2011,https://www.theguardian.com/sport/2011/may/06/london-olympics-legacy-sabotaged-cuts,Olympics 2012: London legacy 'sabotaged by spending cuts',Negative,,,,,,
213,24/05/2011,https://www.theguardian.com/sport/davehillblog/2011/may/24/how-green-will-london-2012-olympics-be,How green will the Olympics legacy be?,Neutral,,,,,,
58,01/07/2011,https://www.theguardian.com/sport/2011/jul/01/olympic-park-legacy-official-suspended,Olympic Park legacy official suspended over West Ham clash of interests,Negative,,,,,,
223,23/07/2011,https://www.theguardian.com/sport/london-2012-olympics-blog/2011/jul/23/london-2012-olympics-success,London 2012 one year to go: how an Olympics can be judged a success | Paul Hayward,Positive,,,,,,
252,29/07/2011,https://www.theguardian.com/sport/2011/jul/29/olympic-legacy-winners-and-losers,Letters: Olympic legacy: winners and losers,Negative,,,,,,
219,30/07/2011,https://www.theguardian.com/commentisfree/2011/jul/31/observer-editorial-olympic-games-london,Olympic Games: A golden legacy | Observer editorial,Positive,,,,,,
114,02/08/2011,https://www.theguardian.com/commentisfree/2011/aug/02/wellcome-trust-olympic-park-legacy,Wellcome Trust plans for the Olympic Park would create a proud legacy | Ian Birrell,Positive,,,,,,
61,01/09/2011,https://www.theguardian.com/sport/blog/2011/sep/01/sport-language-harry-pearson,London 2012 can legacy by verbing the noun | Harry Pearson,Neutral,,,,,,
269,03/09/2011,https://www.theguardian.com/sport/2011/sep/03/london-2012-olympic-countdown-paralympic-tickets,London 2012 Olympic Countdown ... 47 weeks to go,Positive,,,,,,
216,06/09/2011,https://www.theguardian.com/sport/david-conn-inside-sport-blog/2011/sep/06/tottenham-west-ham-olympic-legacy,Tottenham's fight with West Ham the tip of Olympic legacy problems | David Conn,Negative,,,,,,
227,20/09/2011,https://www.theguardian.com/sport/2011/sep/20/richard-caborn-olympics-legacy-failing,Richard Caborn: 'Olympic legacy in danger of failing completely',Negative,,,,,,
195,29/09/2011,https://www.theguardian.com/social-enterprise-network/2011/sep/29/social-enterprise-olympic-legacy-london,Social enterprise and the London Olympic,Neutral,,,,,,
93,04/10/2011,https://www.theguardian.com/sport/2011/oct/04/funding-boost-sports-olympic-legacy,Funding boost for growing sports as fears grow over Olympic legacy,Positive,,,,,,
53,19/10/2011,https://www.theguardian.com/sport/2011/oct/19/olympic-stadium-london-2012,Lord Coe: Olympic stadium will not be white elephant after London 2012,Positive,,,,,,
60,21/10/2011,https://www.theguardian.com/commentisfree/2011/oct/21/london-olympic-legacy,London's Olympic legacy must fulfil the promises made | Dave Hill,Positive,,,,,,
54,08/11/2011,https://www.theguardian.com/uk/davehillblog/2011/nov/08/olypmic-park-media-buildings-legacy-sought,Olympic Park: long office block and upmarket shed for rent,Positive,,,,,,
201,09/11/2011,https://www.theguardian.com/sport/blog/2011/nov/09/2017-world-championships-olympic-legacy,Olympic legacy at stake in London's bid for 2017 World Championships | Owen Gibson,Neutral,,,,,,
173,31/12/2011,https://www.theguardian.com/commentisfree/2011/dec/31/london-2012-olympic-legacy,London 2012 is taking the Olympic legacy seriously | Jennie Price,Positive,,,,,,
129,07/01/2012,https://www.theguardian.com/education/2012/jan/07/school-sports-cuts-olympic-tessa-jowell,"School sports cuts threaten the Olympic legacy, says Tessa Jowell",Negative,,,,,,
239,19/01/2012,https://www.theguardian.com/sport/2012/jan/19/london-olympic-press-legacy-shortlist,London Olympic press and media centre legacy shortlist revealed,Neutral,,,,,,
102,27/01/2012,https://www.theguardian.com/sport/2012/jan/27/london-2012-home-stretch-anaylsis,London 2012 faces hurdles on the home stretch | Owen Gibson,Negative,,,,,,
241,06/02/2012,https://www.theguardian.com/commentisfree/2012/feb/06/olypic-legacy-festival-of-people,The Olympic legacy will be a festival of the people | Dennis Hone and Andrew Altman,Positive,,,,,,
198,08/02/2012,https://www.theguardian.com/sport/2012/feb/08/olympic-legacy-baroness-ford-2012,Olympic legacy head Baroness Ford to step down after London 2012 Games,Neutral,,,,,,
265,08/02/2012,https://www.theguardian.com/sport/london-2012-olympics-blog/2012/feb/08/school-legacy-olympics-london-2012,School sports legacy increasingly at risk as Olympics draw near | Owen Gibson,Negative,,,,,,
39,20/02/2012,https://www.theguardian.com/education/2012/feb/20/universities-olympic-2012-legacy-collaboration,Universities' Olympic legacy will be one of collaboration,Positive,,,,,,
162,20/03/2012,https://www.theguardian.com/society/2012/mar/20/london-2012-olympic-legacy-community,London 2012: Game plan to boost community,Positive,,,,,,
166,27/03/2012,https://www.theguardian.com/sport/2012/mar/27/london-2012-ioc-legacy,"London 2012 has 'raised the bar' on legacy planning, says IOC president",Positive,,,,,,
98,28/03/2012,https://www.theguardian.com/sport/video/2012/mar/28/cameron-olympics-security-legacy-video,David Cameron discusses London 2012 Olympics security and legacy – video,Positive,,,,,,
204,02/05/2012,https://www.theguardian.com/higher-education-network/blog/2012/may/02/london-2012-olympics-universities-legacy,London 2012 Olympics: how should universities contribute to the legacy?,Neutral,,,,,,
236,13/06/2012,https://www.theguardian.com/sport/video/2012/jun/13/london-2012-olympics-legacy-stratford-video,London 2012 Olympics legacy: Bringing Beverly Hills to Stratford - video,Positive,,,,,,
151,13/06/2012,https://www.theguardian.com/sport/2012/jun/13/london-2012-legacy-battle-newham,London 2012 legacy: the battle begins on a Newham estate,Negative,,,,,,
271,13/06/2012,https://www.theguardian.com/sport/video/2012/jun/13/london-2012-legacy-olympics-homes-video,London 2012 legacy: 'The Olympics has cost me my home' - video,Negative,,,,,,
218,15/06/2012,https://www.theguardian.com/sport/2012/jun/15/wind-rain-olympic-legacy,"Letters: Wind, rain and the Olympic legacy",Neutral,,,,,,
183,19/06/2012,https://www.theguardian.com/sport/2012/jun/19/olympic-park-london-2012-games,Olympic Park legacy chief to step down after London 2012 Games,Neutral,,,,,,
190,22/06/2012,https://www.theguardian.com/sport/2012/jun/22/london-2012-olympic-legacy-sport,London 2012: Rise in playing sport 'evidence of Olympic effect',Positive,,,,,,
261,25/06/2012,https://www.theguardian.com/sport/2012/jun/25/london-2012-olympic-training-camps,London 2012: Olympic training camps spread Games fever across the UK,Positive,,,,,,
46,07/07/2012,https://www.theguardian.com/commentisfree/2012/jul/07/2012-olympics-good-east-london,Will the Olympics be a winner for east London?,Positive,,,,,,
270,11/07/2012,https://www.theguardian.com/politics/davehillblog/2012/jul/11/london-olympic-river-lea-towpath-protest,London legacy: security and towpath protests,Neutral,,,,,,
199,13/07/2012,https://www.theguardian.com/commentisfree/2012/jul/13/transport-for-london-olympic-message,Transport for London's 'keep away' message may leave an Olympic legacy | Annie Mole,Positive,,,,,,
122,14/07/2012,https://www.theguardian.com/artanddesign/2012/jul/15/white-building-lea-river-park,The White Building/ Lea River Park – review,Neutral,,,,,,
100,14/07/2012,https://www.theguardian.com/commentisfree/2012/jul/15/editorial-olympics-good-for-britain,"London 2012: Despite our anxieties, the Olympics will be a force for good in Britain | Observer editorial",Positive,,,,,,
99,14/07/2012,https://www.theguardian.com/artanddesign/gallery/2012/jul/15/architecture-olympics-2012,Lea River Park: linking the Thames to the Olympic Park – in pictures,Neutral,,,,,,
76,16/07/2012,https://www.theguardian.com/sport/2012/jul/16/olympics-gardeners-juggle-blooms-london,London 2012: Olympic Park's gardeners juggle their blooms,Neutral,,,,,,
203,17/07/2012,https://www.theguardian.com/p/394em,London 2012: Sir Steve Redgrave visits Newham to see the Olympic legacy in action - video,Positive,,,,,,
273,17/07/2012,https://www.theguardian.com/uk/video/2012/jul/17/london-2012-olympics-steve-redgrave-legacy-video,London 2012: Sir Steve Redgrave visits Newham to see the Olympic legacy in action - video,Positive,,,,,,
235,19/07/2012,https://www.theguardian.com/sport/datablog/2012/jul/19/london-2012-olympic-sponsors-list,London 2012 Olympic sponsors list: who are they and what have they paid?,Neutral,,,,,,
146,19/07/2012,https://www.theguardian.com/housing-network/2012/jul/19/olympic-legacy-social-housing-east-village,The Olympic legacy: creating a new community for London in Stratford,Positive,,,,,,
167,19/07/2012,https://www.theguardian.com/sport/datablog/2012/jul/19/olympic-legacy-boroughs-compare-children,Olympic legacy: how the six Olympic boroughs compare for children,Neutral,,,,,,
59,19/07/2012,https://www.theguardian.com/voluntary-sector-network/2012/jul/19/voluntary-sector-olympic-legacy,"Live Q&A: The Olympic legacy for the voluntary sector, Tuesday 24 July",Positive,,,,,,
77,19/07/2012,https://www.theguardian.com/uk/davehillblog/2012/jul/19/london-olympic-park-river-lea-hackeny-wick-bridge,London legacy: bridge-building in Hackney Wick,Positive,,,,,,
220,20/07/2012,https://www.theguardian.com/housing-network/2012/jul/20/housing-regeneration-london-2012-olympics-live-discussion,Live discussion: regeneration and the London 2012 Olympics,Positive,,,,,,
179,28/07/2012,https://www.theguardian.com/housing-network/2012/jul/28/top-tips-housing-olympic-legacy,Top tips: regeneration and the Olympic legacy for London,Positive,,,,,,
128,30/07/2012,https://www.theguardian.com/artanddesign/2012/jul/30/london-2012-hidden-olympic-legacy,London 2012: The hidden Olympic legacy,Positive,,,,,,
229,02/08/2012,https://www.theguardian.com/commentisfree/2012/aug/02/rio-2016-santa-claus-olympic-profit,The London Olympics has much to delight – but forget any talk of a legacy,Positive,,,,,,
251,03/08/2012,https://www.theguardian.com/healthcare-network/2012/aug/03/children-olympic-legacy-collaboration,We need collaboration to realise Olympic legacy,Positive,,,,,,
256,06/08/2012,https://www.theguardian.com/sport/2012/aug/06/olympic-legacy-school-sports-provision,"Olympic legacy: school sports provision patchy across UK, admits Jeremy Hunt",Negative,,,,,,
103,07/08/2012,https://www.theguardian.com/sport/2012/aug/07/london-2012-credit-olympic-games,London 2012: who is claiming credit for the Olympic Games?,Neutral,,,,,,
197,07/08/2012,https://www.theguardian.com/voluntary-sector-network/2012/aug/07/best-bits-olympic-legacy-volunteering,Best bits: The Olympic legacy for the voluntary sector,Positive,,,,,,
242,09/08/2012,https://www.theguardian.com/uk/2012/aug/09/stratford-olympic-legacy-better,Stratford's Olympic legacy: 'It's been far better than I thought',Positive,,,,,,
63,10/08/2012,https://www.theguardian.com/uk/2012/aug/10/london-2012-legacy-lord-coe-warns,London 2012 legacy: Coe warns that children likely to be less fit than parents,Negative,,,,,,
85,10/08/2012,https://www.theguardian.com/uk/blog/2012/aug/10/olympic-legacy-riots,Olympic legacy? We've still got a riot legacy to deal with | Michael White,Negative,,,,,,
228,12/08/2012,https://www.theguardian.com/uk/2012/aug/12/olympic-games-legacy-london-2012-cameron,"Olympic Games have shown world what Britain is made of, says Cameron",Positive,,,,,,
255,12/08/2012,https://www.theguardian.com/uk/2012/aug/12/seb-coe-olympics-legacy-ambassador,Lord Coe to become Olympics legacy ambassador,Positive,,,,,,
238,13/08/2012,https://www.theguardian.com/sport/2012/aug/13/politicians-success-london-olympics,London 2012: Olympics success hailed by politicians,Positive,,,,,,
240,13/08/2012,https://www.theguardian.com/uk/the-northerner/2012/aug/13/olympics-legacy-northern-england,Olympic legacy: winning for the north,Positive,,,,,,
237,13/08/2012,https://www.theguardian.com/commentisfree/2012/aug/13/london-2012-olympic-games-legacy,London 2012: the legacy of a flag to share | Editorial,Positive,,,,,,
80,14/08/2012,https://www.theguardian.com/uk/2012/aug/14/london-2012-olympic-legacy,"London 2012 euphoria has died, but will the Olympic legacy live on?",Positive,,,,,,
160,14/08/2012,https://www.theguardian.com/society/davehillblog/2012/aug/14/regeneration-goals-olympics-london,Olympic diary: five outline legacy goals,Neutral,,,,,,
232,14/08/2012,https://www.theguardian.com/uk/2012/aug/14/olympic-legacy-london-2012-school-sport,London 2012's school sport legacy? Maybe it slipped Cameron's mind,Negative,,,,,,
81,14/08/2012,https://www.theguardian.com/commentisfree/2012/aug/14/london-olympic-spoils,"If London is now a 'can-do' city, what can it do with the Olympic spoils? | Dave Hill",Negative,,,,,,
205,18/08/2012,https://www.theguardian.com/artanddesign/2012/aug/19/olympic-park-regeneration-rowan-moore,How the Olympics will shape the future of east London,Positive,,,,,,
187,18/08/2012,https://www.theguardian.com/uk/gallery/2012/aug/19/olympic-legacy-architecture,The future of the Olympic Park – in pictures,Positive,,,,,,
254,20/08/2012,https://www.theguardian.com/media/2012/aug/20/olympic-legacy-channel-to-launch,Olympic legacy channel set for launch,Positive,,,,,,
161,20/08/2012,https://www.theguardian.com/commentisfree/video/2012/aug/20/julien-temple-london-energy-video,"Julien Temple: London's energy comes from the people, not the landmarks – video",Positive,,,,,,
159,20/08/2012,https://www.theguardian.com/media-network/media-network-blog/2012/aug/20/london-2012-olympic-legacy,What are London 2012 sponsors doing to ensure an Olympic legacy?,Positive,,,,,,
73,08/09/2012,https://www.theguardian.com/sport/2012/sep/09/olympic-games-legacy-togetherness,Sun and celebration as Britain's Olympic summer reaches end,Positive,,,,,,
215,12/09/2012,https://www.theguardian.com/politics/2012/sep/12/boris-johnson-olympic-park-legacy,Boris Johnson takes charge of Olympic Park's future,Positive,,,,,,
200,25/09/2012,https://www.theguardian.com/education/davehillblog/2012/sep/25/chobham-academy-olympic-park-east-village,Olympic legacy: creating a community,Positive,,,,,,
185,10/10/2012,https://www.theguardian.com/sport/2012/oct/10/olympic-park-next-incarnation-dennis-hone,The man in charge of the Olympic Park's next incarnation,Positive,,,,,,
52,14/10/2012,https://www.theguardian.com/uk/2012/oct/14/designer-high-line-olympic-park,Designer behind New York's High Line reveals plans for Olympic Park,Positive,,,,,,
234,18/10/2012,https://www.theguardian.com/uk/2012/oct/19/grassroots-clubs-london-2012-legacy,Grassroots clubs say government is endangering London 2012 legacy,Negative,,,,,,
101,18/10/2012,https://www.theguardian.com/uk/blog/2012/oct/18/olympic-legacy-london-2012-lord-coe,Lord Coe's London 2012 mission is impossible without clearer thinking | Owen Gibson,Negative,,,,,,
212,23/10/2012,https://www.theguardian.com/sport/2012/oct/23/london-2012-olympics-cost-total,"London 2012 Olympics will cost a total of £8.921bn, says minister",Neutral,,,,,,
156,14/11/2012,https://www.theguardian.com/small-business-network/2012/nov/14/panel-talk-london-olympics,Olympic legacy: what did the London Games do for your business?,Neutral,,,,,,
139,22/11/2012,https://www.theguardian.com/teacher-network/teacher-blog/2012/nov/22/olympic-legacy-marginal-gains-students,An unexpected Olympic legacy: how to make marginal gains with your students,Positive,,,,,,
64,23/11/2012,https://www.theguardian.com/commentisfree/2012/nov/23/london-2012-olympics-best-ever,Was London 2012 the best Olympics ever? | Jacques Rogge,Positive,,,,,,
68,27/11/2012,https://www.theguardian.com/uk/2012/nov/27/london-2012-aquatics-centre-transformation,London 2012 Aquatics Centre begins transformation,Positive,,,,,,
42,04/12/2012,https://www.theguardian.com/business/2012/dec/04/construction-sector-olympic-park-gloom,Olympic glory can't save construction sector from downturn,Negative,,,,,,
208,05/12/2012,https://www.theguardian.com/sport/2012/dec/05/london-2012-olympics-value-for-money,"London 2012 Olympics were good value for money, says spending watchdog",Positive,,,,,,
120,07/12/2012,https://www.theguardian.com/science/video/2012/dec/07/recycled-games-video-olympic-legacy-video,The Recycled Games: a sustainable Olympic legacy - video,Positive,,,,,,
55,27/12/2012,https://www.theguardian.com/sport/2012/dec/27/true-olympic-legacy-white-elephants,Letters: The true Olympic legacy is white elephants on our doorstep,Negative,,,,,,
163,27/12/2012,https://www.theguardian.com/uk/2012/dec/27/london-2012-fears-sporting-legacy,London 2012: fears over sporting legacy dull the shine from a golden year,Negative,,,,,,
72,22/01/2013,https://www.theguardian.com/media/2013/jan/22/live-nation-olympic-stadium,Live Nation strikes deal to exclusively host gigs at Olympic Stadium,Positive,,,,,,
56,26/01/2013,https://www.theguardian.com/politics/2013/jan/26/poll-olympic-legacy-sport,First poll on Olympic legacy finds 65% think coalition has failed to boost sport,Negative,,,,,,
155,26/01/2013,https://www.theguardian.com/uk/2013/jan/26/fury-lost-london-2012-games-legacy,Fury over lost London 2012 Games legacy as school sport funds dry up,Negative,,,,,,
152,26/01/2013,https://www.theguardian.com/education/2013/jan/26/london-olympics-legacy-schools,"After all the promises, where is the legacy of London 2012?",Neutral,,,,,,
36,27/01/2013,https://www.theguardian.com/commentisfree/2013/jan/27/olympic-legacy-failed-jobs-london,The Olympic legacy has failed to bring jobs to London's East End | Rushanara Ali,Negative,,,,,,
193,12/02/2013,https://www.theguardian.com/uk/2013/feb/12/london-2012-legacy-olympics,London 2012's legacy: diggers and a potential white elephant in the stadium,Negative,,,,,,
119,13/03/2013,https://www.theguardian.com/education/2013/mar/13/teachers-sport-policy-olympic-legacy,Teachers fear new school sport policy may fail to deliver Olympic legacy,Negative,,,,,,
65,25/03/2013,https://www.theguardian.com/society/2013/mar/25/sports-and-leisure-cuts-olympic-legacy,Sports and leisure cuts put Olympic legacy at risk,Negative,,,,,,
124,18/04/2013,https://www.theguardian.com/p/3f8nb/tf,London 2012 Olympic Park regenerated before opening to public - timelapse video,Positive,,,,,,
180,18/04/2013,https://www.theguardian.com/uk/2013/apr/19/legacy-london-2012-fizzling-out,MPs warn legacy of London 2012 volunteers is 'fizzling out',Negative,,,,,,
189,25/04/2013,https://www.theguardian.com/sport/video/2013/apr/25/mo-farah-returns-to-olympic-stadium-video,Mo Farah returns to Olympic stadium – video,Positive,,,,,,
186,05/07/2013,https://www.theguardian.com/sport/2013/jul/05/legacy-olympics-photos-stories,The legacy of the London Olympics 2012: share your photos and stories,Positive,,,,,,
113,09/07/2013,https://www.theguardian.com/local-government-network/2013/jul/09/london-olympic-regeneration-benefit-capital,London's Olympic regeneration: how can we ensure all of London benefits?,Positive,,,,,,
165,18/07/2013,https://www.theguardian.com/sport/2013/jul/19/lord-coe-quits-ambassador-olympic-legacy,Lord Coe: I'm quitting to make sure Olympic legacy is delivered,Positive,,,,,,
157,19/07/2013,https://www.theguardian.com/commentisfree/2013/jul/19/london-2012-olympic-legacy-10bn,London 2012 added up to more than pounds and pence | Zoe Williams,Neutral,,,,,,
89,20/07/2013,https://www.theguardian.com/sport/2013/jul/20/anniversary-games-london-2012-olympics,Anniversary Games set to celebrate London 2012 Olympics in style,Positive,,,,,,
14,21/07/2013,https://www.theguardian.com/artanddesign/2013/jul/21/london-2012-olympics-architecture-legacy,London's Olympics legacy faces early disqualification,Negative,,,,,,
177,23/07/2013,https://www.theguardian.com/sport/2013/jul/23/london-2012-legacy-swimming-cycling-athletics,London 2012 was one year ago but the jury is still out on its legacy,Negative,,,,,,
194,23/07/2013,https://www.theguardian.com/sport/2013/jul/23/christine-ohuruogu-2012-olympics-legacy,Christine Ohuruogu goes on the school run to cement Olympic legacy,Positive,,,,,,
182,23/07/2013,https://www.theguardian.com/uk-news/2013/jul/23/olympic-legacy-job-in-progress,Letters: Olympic legacy is a job in progress,Positive,,,,,,
196,23/07/2013,https://www.theguardian.com/sport/2013/jul/23/london-olympics-2012-legacy,London Olympics legacy hit by 'barmy lack of joined-up thinking',Negative,,,,,,
135,24/07/2013,https://www.theguardian.com/football/2013/jul/24/west-ham-debt-olympic-stadium,West Ham United must pay £70m bank debt before Olympic Stadium move,Negative,,,,,,
149,25/07/2013,https://www.theguardian.com/uk-news/guardianwitness-blog/2013/jul/25/legacy-olympics-your-stories,London 2012: what has the legacy of the Olympic Games been for you?,Neutral,,,,,,
175,25/07/2013,https://www.theguardian.com/commentisfree/2013/jul/25/olympic-legacy-running-on-empty,Olympic legacy: running on empty | Editorial,Negative,,,,,,
178,25/07/2013,https://www.theguardian.com/uk-news/2013/jul/25/boris-johnson-usain-bolt-london-olympics,Boris Johnson trumpets Olympic legacy as Usain Bolt returns to London,Positive,,,,,,
145,26/07/2013,https://www.theguardian.com/sport/video/2013/jul/26/anniversary-games-london-2012-olympics-video,Anniversary Games marks one year since London 2012 Olympics - video,Positive,,,,,,
18,26/07/2013,https://www.theguardian.com/uk-news/2013/jul/26/one-year-on-olympic-legacy,"One year on, what legacy has the London Olympic Games left us?",Neutral,,,,,,
176,26/07/2013,https://www.theguardian.com/commentisfree/2013/jul/26/olympic-legacy-public-funding-works,The Olympic legacy is that it proved public funding works | Andrew Simms,Positive,,,,,,
202,29/07/2013,https://www.theguardian.com/society/davehillblog/2013/jul/29/east-london-regeneration-olympic-park,London Olympics: the long distance East End legacy,Positive,,,,,,
150,06/08/2013,https://www.theguardian.com/artanddesign/2013/aug/06/olympic-legacy-street-art-graffiti-fury,Olympic legacy murals met with outrage by London street artists,Negative,,,,,,
147,06/11/2013,https://www.theguardian.com/sport/2013/nov/06/london-2012-olympic-debbie-jevans-legacy,London 2012 Olympic organiser says 'we missed a legacy trick',Negative,,,,,,
